video_id,duration
video5640,13.003175
video5641,11.0
video5642,12.012
video5643,10.003582
video5644,11.011
video5645,13.0
video5646,12.012
video5647,11.011
video5648,14.0
video5649,26.026
video565,13.013
video5650,11.011
video5651,10.019795
video5652,11.0
video5653,10.01
video5654,13.013
video5655,12.012
video5656,23.023
video5657,14.0
video5658,15.015
video5659,12.0
video566,11.011
video5660,17.020227
video5661,16.016
video5662,11.011
video5663,13.00517
video5664,18.018
video5665,10.0
video5666,28.008276
video5667,11.011
video5668,12.012
video5669,18.018
video567,12.012722
video5670,17.017
video5671,13.013
video5672,13.003175
video5673,18.012472
video5674,18.0
video5675,11.0
video5676,18.0
video5677,12.012
video5678,24.024
video5679,24.024
video568,11.0
video5680,11.0
video5681,19.019
video5682,11.0
video5683,13.003175
video5684,10.01
video5685,20.02
video5686,15.015
video5687,13.014173
video5688,12.012
video5689,15.015
video569,24.024
video5690,11.011
video5691,11.0
video5692,22.003288
video5693,10.023032
video5694,11.011
video5695,14.021633
video5696,12.0
video5697,15.0
video5698,11.0
video5699,15.0
video57,11.0
video570,18.0
video5700,14.0
video5701,22.022
video5702,26.026
video5703,11.011
video5704,11.0
video5705,11.978633
video5706,17.017
video5707,18.0
video5708,24.0
video5709,12.012
video571,12.012
video5710,30.03
video5711,13.0
video5712,15.015
video5713,12.015715
video5714,11.006259
video5715,13.0
video5716,17.0
video5717,29.029
video5718,16.020544
video5719,12.012
video572,26.000136
video5720,12.0
video5721,10.01
video5722,10.01
video5723,16.0
video5724,10.0
video5725,11.0
video5726,17.0
video5727,12.012
video5728,10.01
video5729,16.001542
video573,26.006349
video5730,15.0
video5731,10.01
video5732,13.013
video5733,20.02
video5734,15.014082
video5735,12.012
video5736,24.0
video5737,11.011
video5738,21.021
video5739,11.013266
video574,10.0
video5740,11.0
video5741,12.012
video5742,17.017
video5743,22.018526
video5744,18.0
video5745,12.012
video5746,15.0
video5747,14.014
video5748,13.013
video5749,10.0
video575,18.018
video5750,13.0
video5751,12.0
video5752,14.016644
video5753,27.013809
video5754,12.0
video5755,11.011
video5756,17.022222
video5757,13.013
video5758,11.011
video5759,12.012
video576,12.012
video5760,30.03
video5761,11.0
video5762,10.01
video5763,15.015
video5764,17.022222
video5765,14.014
video5766,12.0
video5767,25.025
video5768,11.978633
video5769,27.0
video577,17.0
video5770,10.01
video5771,14.014
video5772,13.980633
video5773,13.014173
video5774,10.01
video5775,11.0
video5776,12.0
video5777,12.012
video5778,10.014807
video5779,15.012086
video578,15.015
video5780,17.017
video5781,12.0
video5782,19.019
video5783,12.0
video5784,18.018
video5785,10.01
video5786,15.015
video5787,27.027027
video5788,12.0
video5789,12.002495
video579,19.020136
video5790,13.013
video5791,11.0
video5792,14.0
video5793,13.013
video5794,11.0
video5795,17.017
video5796,11.011
video5797,10.012811
video5798,21.009841
video5799,10.022811
video58,11.011
video580,10.000589
video5800,10.0
video5801,17.0
video5802,15.015
video5803,11.011
video5804,12.012
video5805,12.012
video5806,15.015
video5807,12.012722
video5808,29.0
video5809,14.0
video581,10.01
video5810,24.024
video5811,30.0
video5812,13.016168
video5813,11.013216
video5814,11.0
video5815,25.0
video5816,12.012
video5817,18.018685
video5818,13.0
video5819,29.029
video582,20.017596
video5820,11.02127
video5821,12.014717
video5822,10.01
video5823,11.011
video5824,11.0
video5825,15.015
video5826,11.011
video5827,14.014
video5828,11.02025
video5829,16.021769
video583,13.013
video5830,14.014
video5831,13.0
video5832,20.0
video5833,27.001587
video5834,13.020182
video5835,12.012
video5836,10.01
video5837,24.000204
video5838,10.01
video5839,14.014
video584,9.976633
video5840,10.0
video5841,27.019818
video5842,12.012
video5843,10.0
video5844,28.028
video5845,13.013
video5846,10.0
video5847,14.0
video5848,11.0
video5849,13.0
video585,17.021225
video5850,18.018685
video5851,13.013
video5852,10.0
video5853,11.011
video5854,13.013
video5855,18.018
video5856,11.007519
video5857,12.012
video5858,18.04996
video5859,9.976633
video586,13.0
video5860,12.012
video5861,10.01
video5862,10.005578
video5863,11.005034
video5864,19.0
video5865,22.0
video5866,15.0
video5867,13.004173
video5868,11.0
video5869,11.011
video587,20.015601
video5870,20.02
video5871,11.02127
video5872,11.011
video5873,19.022154
video5874,10.01
video5875,15.015
video5876,11.011
video5877,13.0
video5878,18.022676
video5879,12.0
video588,10.0
video5880,10.0
video5881,13.0
video5882,26.001134
video5883,10.01
video5884,13.039478
video5885,13.007166
video5886,23.990633
video5887,13.0
video5888,18.018
video5889,18.0
video589,15.0
video5890,11.011
video5891,11.011
video5892,9.976633
video5893,18.018
video5894,16.0
video5895,12.0
video5896,10.0
video5897,10.0
video5898,23.990633
video5899,19.0
video59,20.02
video590,10.0
video5900,11.0
video5901,14.002631
video5902,10.01
video5903,30.0
video5904,15.982633
video5905,20.0
video5906,17.0
video5907,17.017
video5908,11.011
video5909,16.004558
video591,14.0
video5910,10.0
video5911,13.013
video5912,17.003016
video5913,12.0
video5914,15.015
video5915,13.0
video5916,11.0
video5917,9.968292
video5918,10.0
video5919,20.015601
video592,10.0
video5920,26.026
video5921,13.013
video5922,10.01
video5923,12.0
video5924,14.981633
video5925,10.01
video5926,11.011
video5927,28.02127
video5928,11.011
video5929,12.0
video593,18.018
video5930,22.022
video5931,13.0
video5932,15.015
video5933,11.0
video5934,12.012
video5935,11.011
video5936,15.012086
video5937,23.0
video5938,11.0
video5939,13.007166
video594,14.0
video5940,23.001746
video5941,10.002585
video5942,13.019184
video5943,11.011011
video5944,13.002786
video5945,23.023
video5946,15.017098
video5947,12.002495
video5948,16.0
video5949,22.022
video595,20.02
video5950,11.011
video5951,10.01
video5952,20.02
video5953,11.0
video5954,10.01
video5955,11.0
video5956,11.011
video5957,17.984633
video5958,18.018
video5959,11.011
video596,16.019547
video5960,13.013
video5961,13.0
video5962,15.015
video5963,13.013
video5964,13.0
video5965,10.01
video5966,11.0
video5967,11.0
video5968,11.0
video5969,27.027
video597,12.0
video5970,10.0
video5971,13.013
video5972,12.0
video5973,17.017
video5974,12.012
video5975,21.021
video5976,17.017
video5977,12.012
video5978,11.0
video5979,23.021973
video598,15.0
video5980,11.0
video5981,10.0
video5982,18.018
video5983,13.013
video5984,12.012
video5985,11.0
video5986,12.0
video5987,19.019
video5988,14.0
video5989,13.013
video599,13.0
video5990,12.012
video5991,17.017
video5992,16.0
video5993,12.0
video5994,10.01
video5995,13.010182
video5996,20.0
video5997,11.011
video5998,14.014
video5999,29.002721
video6,17.0
video60,12.012
video600,14.0
video6000,21.021
video6001,19.019138
video6002,30.0
video6003,10.01
video6004,14.014
video6005,9.976633
video6006,13.0
video6007,29.029
video6008,12.012
video6009,10.01
video601,23.0
video6010,16.001542
video6011,13.013
video6012,13.013
video6013,14.0
video6014,13.013
video6015,24.024
video6016,25.025
video6017,16.016
video6018,11.0
video6019,12.012
video602,11.0
video6020,11.011
video6021,16.010544
video6022,22.022
video6023,21.021
video6024,11.0
video6025,12.012
video6026,14.014
video6027,11.011
video6028,11.0
video6029,12.012
video603,13.0
video6030,29.01873
video6031,30.03
video6032,11.011
video6033,10.01
video6034,10.01
video6035,11.0
video6036,11.018254
video6037,15.0
video6038,11.011
video6039,13.013
video604,14.015624
video6040,13.013
video6041,9.976633
video6042,10.016802
video6043,11.0
video6044,13.0
video6045,12.012
video6046,18.012472
video6047,11.011
video6048,26.026
video6049,22.022022
video605,18.0
video6050,13.0
video6051,13.004173
video6052,14.014
video6053,12.012
video6054,10.01
video6055,12.012
video6056,12.979633
video6057,10.01
video6058,18.02068
video6059,11.0
video606,12.0
video6060,11.0
video6061,12.0
video6062,12.0
video6063,14.014
video6064,11.011
video6065,27.0
video6066,16.016
video6067,13.0
video6068,14.0
video6069,11.0
video607,12.0
video6070,10.027855
video6071,10.01
video6072,26.026
video6073,10.010793
video6074,11.02127
video6075,20.02
video6076,10.977633
video6077,15.015102
video6078,11.0
video6079,10.01
video608,13.013
video6080,26.026894
video6081,27.027
video6082,13.016168
video6083,10.01
video6084,11.011
video6085,23.027933
video6086,12.0
video6087,15.0
video6088,11.011
video6089,26.003129
video609,14.014
video6090,30.0
video6091,24.0
video6092,13.0
video6093,11.0
video6094,13.013
video6095,12.012
video6096,15.015
video6097,11.011
video6098,10.001587
video6099,13.013
video61,11.011
video610,10.0
video6100,18.018
video6101,19.986633
video6102,11.011
video6103,11.0
video6104,11.011
video6105,11.011
video6106,10.016802
video6107,20.001383
video6108,16.0
video6109,16.016
video611,10.01
video6110,10.01
video6111,15.0
video6112,11.014264
video6113,15.015
video6114,21.014059
video6115,12.012
video6116,12.012
video6117,10.003582
video6118,18.018
video6119,18.018
video612,24.0
video6120,17.01
video6121,15.0
video6122,12.012
video6123,25.025
video6124,22.017528
video6125,16.0
video6126,16.0
video6127,11.011
video6128,10.0
video6129,19.019
video613,14.00864
video6130,20.00839
video6131,22.022
video6132,10.01
video6133,10.0
video6134,12.012
video6135,28.028
video6136,30.0
video6137,12.019728
video6138,10.977633
video6139,29.029
video614,14.0
video6140,29.001723
video6141,12.015715
video6142,12.0
video6143,14.0
video6144,12.012
video6145,15.015
video6146,12.01771
video6147,13.009184
video6148,13.013
video6149,20.02
video615,15.015
video6150,10.0
video6151,10.01
video6152,15.01
video6153,18.0
video6154,13.0
video6155,11.011
video6156,13.018186
video6157,12.012
video6158,14.0
video6159,23.002766
video616,17.017
video6160,24.021428
video6161,15.008096
video6162,12.0
video6163,17.017
video6164,10.018798
video6165,16.016
video6166,27.027
video6167,21.021
video6168,10.01
video6169,13.0
video617,11.004037
video6170,10.01
video6171,26.026
video6172,12.006712
video6173,11.011
video6174,10.01
video6175,17.017
video6176,11.011
video6177,14.014
video6178,17.017
video6179,17.017
video618,11.0
video6180,11.000046
video6181,24.0
video6182,22.022
video6183,12.019728
video6184,10.01
video6185,13.0
video6186,13.0
video6187,24.014444
video6188,16.016
video6189,10.0
video619,26.026
video6190,11.011
video6191,10.0
video6192,28.016258
video6193,21.021
video6194,11.011
video6195,12.018708
video6196,21.021
video6197,18.0
video6198,11.0
video6199,16.016
video62,24.024
video620,20.0
video6200,11.0
video6201,16.016
video6202,12.979633
video6203,11.0
video6204,10.016802
video6205,10.010793
video6206,19.0
video6207,29.029
video6208,11.011
video6209,11.011
video621,23.023
video6210,11.011
video6211,11.0
video6212,10.021791
video6213,29.029
video6214,19.007914
video6215,11.009252
video6216,12.0
video6217,16.016
video6218,14.0
video6219,12.012
video622,11.011
video6220,14.014
video6221,14.0
video6222,27.027
video6223,11.011
video6224,14.000408
video6225,14.0
video6226,20.014376
video6227,12.0
video6228,21.021
video6229,11.0
video623,12.012
video6230,14.014
video6231,17.0
video6232,16.0
video6233,20.02
video6234,21.021
video6235,27.0
video6236,12.0
video6237,18.0
video6238,22.022
video6239,19.017143
video624,21.007846
video6240,11.011
video6241,10.0
video6242,17.0
video6243,10.01
video6244,17.017
video6245,14.014
video6246,16.016
video6247,12.012
video6248,11.011
video6249,15.001089
video625,11.0
video6250,10.0
video6251,19.019
video6252,21.021
video6253,19.00093
video6254,13.006168
video6255,26.026
video6256,10.013809
video6257,11.0
video6258,12.012
video6259,18.021678
video626,12.012
video6260,19.012925
video6261,11.011
video6262,13.013
video6263,11.011
video6264,12.012
video6265,12.012
video6266,16.016
video6267,24.00322
video6268,16.0
video6269,14.014
video627,13.013
video6270,18.018
video6271,12.012
video6272,21.021
video6273,11.011
video6274,11.011
video6275,17.0
video6276,14.014
video6277,29.029
video6278,24.024
video6279,13.01517
video628,22.000295
video6280,22.022
video6281,12.0
video6282,26.026
video6283,10.014807
video6284,22.022
video6285,30.0
video6286,11.011
video6287,10.01
video6288,13.0
video6289,13.013
video629,14.014
video6290,11.0
video6291,12.012
video6292,10.0
video6293,28.0
video6294,11.012268
video6295,20.02
video6296,21.021
video6297,24.024
video6298,11.0
video6299,27.005805
video63,11.0
video630,11.011
video6300,11.0
video6301,17.016009
video6302,21.021
video6303,15.015
video6304,15.015
video6305,29.029
video6306,13.0
video6307,11.0
video6308,10.01
video6309,22.022
video631,16.016554
video6310,13.013
video6311,10.0178
video6312,17.017
video6313,19.0
video6314,28.028
video6315,24.005215
video6316,12.0
video6317,21.021021
video6318,12.012
video6319,18.0
video632,11.0
video6320,19.019
video6321,12.0
video6322,11.011
video6323,12.012
video6324,11.0
video6325,14.014
video6326,17.017
video6327,14.014
video6328,10.01
video6329,18.0
video633,10.0
video6330,11.011
video6331,12.012
video6332,11.011
video6333,12.012
video6334,21.0
video6335,20.02
video6336,19.0
video6337,11.978633
video6338,26.026
video6339,10.027855
video634,19.019
video6340,11.007257
video6341,15.0
video6342,10.0
video6343,10.0
video6344,11.011
video6345,12.012
video6346,10.0
video6347,19.019
video6348,11.978633
video6349,29.006734
video635,12.0
video6350,22.010295
video6351,14.014
video6352,14.014
video6353,11.011
video6354,14.0
video6355,11.0
video6356,14.014
video6357,10.977633
video6358,13.002786
video6359,10.0
video636,27.0
video6360,13.000953
video6361,12.012
video6362,18.021678
video6363,16.016
video6364,13.0
video6365,15.015
video6366,13.013
video6367,10.01
video6368,15.0
video6369,22.0
video637,13.013
video6370,13.013
video6371,30.03
video6372,23.02297
video6373,30.0
video6374,10.0
video6375,25.025
video6376,16.01356
video6377,13.013
video6378,12.008708
video6379,17.0
video638,10.0
video6380,11.011
video6381,19.986633
video6382,24.024
video6383,14.014
video6384,21.000839
video6385,15.0161
video6386,18.018
video6387,12.012
video6388,10.0
video6389,12.0
video639,14.0
video6390,10.0
video6391,18.018
video6392,19.0
video6393,12.012
video6394,12.012
video6395,22.022
video6396,24.009433
video6397,26.0
video6398,12.012
video6399,14.0
video64,10.0
video640,11.011
video6400,22.022
video6401,14.014
video6402,11.0
video6403,10.01
video6404,12.979633
video6405,26.026
video6406,15.015
video6407,21.021
video6408,28.004263
video6409,11.978633
video641,23.023
video6410,13.0
video6411,16.00356
video6412,12.0
video6413,9.976633
video6414,23.023
video6415,15.015
video6416,10.0
video6417,11.0
video6418,12.0
video6419,12.012
video642,13.0
video6420,16.016
video6421,14.014
video6422,12.012
video6423,17.017
video6424,12.012
video6425,19.019
video6426,19.009932
video6427,11.011
video6428,11.011
video6429,11.011
video643,14.001633
video6430,10.01
video6431,26.017347
video6432,10.0
video6433,20.0
video6434,12.012
video6435,22.009297
video6436,12.021724
video6437,22.022
video6438,11.011
video6439,27.027
video644,19.0
video6440,16.015556
video6441,21.021
video6442,11.978633
video6443,12.012
video6444,10.0
video6445,10.0
video6446,11.0
video6447,15.0
video6448,10.01
video6449,11.0
video645,20.02
video6450,11.011
video6451,9.976633
video6452,11.0
video6453,12.0
video6454,10.01
video6455,14.0
video6456,15.015
video6457,11.011
video6458,12.009728
video6459,12.0
video646,11.011
video6460,18.018
video6461,13.013
video6462,11.011
video6463,12.012
video6464,12.020726
video6465,12.0
video6466,18.018
video6467,10.011791
video6468,11.0
video6469,14.001633
video647,11.0
video6470,11.0
video6471,12.011724
video6472,11.011
video6473,10.022811
video6474,11.0
video6475,10.019795
video6476,11.011
video6477,26.026
video6478,12.0
video6479,13.980633
video648,12.0
video6480,12.0
video6481,13.013
video6482,24.0
video6483,12.0
video6484,10.0
video6485,28.028
video6486,11.0
video6487,24.0
video6488,11.011
video6489,24.024
video649,11.011
video6490,12.012
video6491,11.011
video6492,11.011
video6493,20.001383
video6494,11.0
video6495,12.0
video6496,23.023
video6497,11.011
video6498,10.01
video6499,18.018685
video65,14.0
video650,13.0
video6500,11.0
video6501,12.0
video6502,14.014
video6503,11.0
video6504,13.013
video6505,11.0
video6506,23.006757
video6507,14.014
video6508,12.012
video6509,10.01
video651,21.010839
video6510,20.020612
video6511,26.026
video6512,11.011
video6513,10.01
video6514,15.015
video6515,15.019093
video6516,13.0
video6517,11.011
video6518,26.026
video6519,15.015
video652,26.026
video6520,14.007642
video6521,13.030953
video6522,10.0
video6523,12.015715
video6524,18.006463
video6525,13.013
video6526,10.01
video6527,28.028
video6528,14.020635
video6529,25.002676
video653,14.0
video6530,12.0
video6531,22.0
video6532,11.0
video6533,11.006259
video6534,13.0
video6535,11.011
video6536,10.0
video6537,10.006575
video6538,11.0
video6539,14.014
video654,17.017
video6540,17.017
video6541,11.0
video6542,20.02
video6543,17.0
video6544,11.0
video6545,23.004762
video6546,17.017
video6547,18.018
video6548,12.0
video6549,12.012
video655,20.022284
video6550,13.013
video6551,11.0
video6552,26.026
video6553,13.018186
video6554,10.01
video6555,12.012
video6556,11.0
video6557,20.0
video6558,15.142689
video6559,14.014
video656,18.021678
video6560,12.0
video6561,14.0
video6562,20.016599
video6563,11.011
video6564,16.011142
video6565,11.0
video6566,26.026
video6567,10.01
video6568,11.0
video6569,23.010975
video657,26.026
video6570,23.023
video6571,30.0
video6572,12.013215
video6573,29.029
video6574,10.0
video6575,10.013809
video6576,10.010793
video6577,30.0
video6578,13.01118
video6579,14.0
video658,12.012
video6580,12.0
video6581,13.02118
video6582,22.0
video6583,26.018344
video6584,18.019683
video6585,11.011
video6586,19.0
video6587,22.022
video6588,10.019795
video6589,18.018
video659,11.0
video6590,11.011
video6591,11.0
video6592,11.0
video6593,27.027
video6594,10.021791
video6595,18.018
video6596,11.011
video6597,12.012
video6598,22.022
video6599,15.015
video66,11.0
video660,14.0
video6600,14.014
video6601,14.014
video6602,10.01
video6603,26.028407
video6604,25.011882
video6605,10.010793
video6606,11.011
video6607,11.0
video6608,15.015
video6609,10.977633
video661,11.011
video6610,11.0
video6611,13.013
video6612,21.021
video6613,13.013
video6614,15.015
video6615,12.0
video6616,10.01
video6617,15.015
video6618,16.016
video6619,18.018
video662,13.014173
video6620,17.017
video6621,17.008005
video6622,13.013
video6623,12.012
video6624,20.02
video6625,28.0
video6626,10.977633
video6627,11.0
video6628,13.002786
video6629,11.0
video663,15.018096
video6630,11.011
video6631,12.012
video6632,20.0
video6633,10.0
video6634,20.007392
video6635,11.978633
video6636,16.0
video6637,18.018
video6638,21.0
video6639,10.027855
video664,16.0
video6640,15.008357
video6641,10.002585
video6642,15.015
video6643,22.022
video6644,10.0
video6645,11.0
video6646,11.000046
video6647,13.0
video6648,14.014
video6649,12.012
video665,16.016
video6650,13.013
video6651,11.0
video6652,17.017
video6653,11.011
video6654,14.017642
video6655,12.0
video6656,11.011
video6657,18.0
video6658,11.011
video6659,11.0
video666,13.013
video6660,14.981633
video6661,19.019
video6662,11.011
video6663,14.0
video6664,10.01
video6665,21.021
video6666,17.0
video6667,20.02
video6668,15.015
video6669,12.012
video667,27.027
video6670,11.0
video6671,12.012
video6672,22.0
video6673,11.0
video6674,13.0
video6675,19.0
video6676,13.013
video6677,11.011
video6678,10.01
video6679,11.011
video668,12.012
video6680,19.019
video6681,10.0
video6682,12.012
video6683,21.021
video6684,12.012
video6685,26.0
video6686,26.015351
video6687,11.0
video6688,17.017
video6689,13.08
video669,16.016
video6690,18.018
video6691,28.01127
video6692,11.0
video6693,19.019
video6694,15.015
video6695,12.0
video6696,12.012012
video6697,16.016
video6698,19.015918
video6699,12.012
video67,16.016
video670,12.0
video6700,18.0
video6701,11.011
video6702,22.013515
video6703,29.029
video6704,14.020635
video6705,14.014
video6706,15.0
video6707,19.019
video6708,11.011
video6709,14.0
video671,15.012086
video6710,13.013
video6711,11.011
video6712,14.014
video6713,22.01551
video6714,11.011
video6715,20.02
video6716,21.021
video6717,20.02
video6718,11.0
video6719,12.019728
video672,11.978633
video6720,12.012
video6721,17.004014
video6722,12.0
video6723,13.012177
video6724,11.0
video6725,10.01
video6726,17.017
video6727,14.014
video6728,14.014
video6729,13.0
video673,17.0
video6730,20.0
video6731,14.014014
video6732,11.011
video6733,25.025
video6734,10.01
video6735,24.024
video6736,11.011
video6737,12.0
video6738,27.027
video6739,14.014
video674,13.008186
video6740,17.017
video6741,30.0
video6742,28.0
video6743,17.0
video6744,12.0
video6745,10.0
video6746,18.018
video6747,24.0
video6748,12.0
video6749,28.022267
video675,17.017
video6750,10.0
video6751,24.009433
video6752,13.013
video6753,12.012
video6754,13.0
video6755,12.0
video6756,24.021428
video6757,11.011
video6758,11.0
video6759,24.024
video676,11.011
video6760,12.012
video6761,12.012
video6762,18.018
video6763,11.012268
video6764,30.03
video6765,17.017
video6766,11.0
video6767,11.011
video6768,11.0
video6769,14.01864
video677,10.01
video6770,10.0
video6771,10.01
video6772,24.024
video6773,23.006757
video6774,13.013
video6775,14.0
video6776,15.015
video6777,10.01
video6778,13.0
video6779,11.0
video678,16.016
video6780,10.977633
video6781,13.013
video6782,15.015
video6783,12.012
video6784,28.028
video6785,14.001633
video6786,10.010793
video6787,14.0
video6788,12.0
video6789,14.014
video679,22.022
video6790,11.0
video6791,11.0
video6792,12.012
video6793,12.012
video6794,11.0
video6795,15.0
video6796,10.019795
video6797,11.0
video6798,11.0
video6799,12.0
video68,12.018708
video680,13.013
video6800,24.024
video6801,11.006259
video6802,11.011
video6803,20.02
video6804,15.015
video6805,11.011
video6806,13.013
video6807,12.0
video6808,11.011
video6809,10.0
video681,13.0
video6810,11.012268
video6811,22.0
video6812,10.0
video6813,14.014
video6814,12.979633
video6815,12.012
video6816,10.01
video6817,17.021225
video6818,12.0
video6819,22.022
video682,11.02127
video6820,17.004014
video6821,12.001497
video6822,12.0
video6823,16.016
video6824,12.012
video6825,25.025025
video6826,11.0
video6827,11.015261
video6828,29.029
video6829,10.0
video683,11.011
video6830,11.978633
video6831,26.02136
video6832,12.012
video6833,13.0
video6834,12.021398
video6835,11.011
video6836,21.021
video6837,13.013
video6838,13.013
video6839,20.02
video684,16.01356
video6840,28.028
video6841,14.014
video6842,10.01
video6843,10.0
video6844,13.0
video6845,11.011
video6846,13.00195
video6847,18.0
video6848,10.01
video6849,11.011
video685,11.0
video6850,18.0
video6851,14.021633
video6852,11.011
video6853,12.012
video6854,15.015
video6855,28.013265
video6856,19.0
video6857,16.0
video6858,12.0
video6859,12.012
video686,10.01
video6860,10.01
video6861,12.0
video6862,13.013
video6863,10.0
video6864,13.0
video6865,19.019
video6866,18.0
video6867,14.014
video6868,16.0
video6869,12.012
video687,12.012
video6870,11.011
video6871,21.021
video6872,17.002018
video6873,11.0
video6874,15.0161
video6875,12.0
video6876,21.021
video6877,10.01
video6878,11.0
video6879,11.011
video688,10.01
video6880,14.0
video6881,10.01
video6882,16.016
video6883,12.012
video6884,20.02
video6885,14.004626
video6886,16.016
video6887,16.016
video6888,15.0
video6889,16.016
video689,13.0
video6890,13.980633
video6891,16.016
video6892,11.0
video6893,20.0
video6894,28.028
video6895,15.015
video6896,12.0
video6897,11.0
video6898,15.015
video6899,10.0
video69,10.01
video690,13.0
video6900,18.018458
video6901,10.01
video6902,11.011
video6903,18.018
video6904,21.021
video6905,19.019
video6906,20.02
video6907,11.011
video6908,10.0
video6909,13.0
video691,10.01
video6910,10.0
video6911,12.012
video6912,12.0
video6913,14.014
video6914,13.013
video6915,15.015
video6916,28.028
video6917,29.029
video6918,15.015
video6919,11.0
video692,11.0
video6920,13.013
video6921,11.011
video6922,20.0
video6923,16.975292
video6924,27.007177
video6925,15.015
video6926,15.009093
video6927,22.022
video6928,13.013
video6929,20.02
video693,11.011
video6930,14.014
video6931,11.0
video6932,10.0
video6933,10.01
video6934,11.011
video6935,10.010793
video6936,10.01
video6937,24.0
video6938,11.0
video6939,11.011
video694,11.011
video6940,10.014807
video6941,14.005624
video6942,21.008844
video6943,14.011633
video6944,11.0
video6945,15.726009
video6946,11.011
video6947,10.0
video6948,14.019638
video6949,14.014
video695,12.012
video6950,25.002676
video6951,12.0
video6952,18.018
video6953,10.01
video6954,13.013
video6955,11.012268
video6956,16.016
video6957,12.012
video6958,19.019
video6959,27.0
video696,16.016
video6960,17.0
video6961,18.018
video6962,16.016
video6963,11.011
video6964,16.016
video6965,18.0
video6966,13.013
video6967,11.011
video6968,27.027
video6969,15.015
video697,11.017257
video6970,28.028
video6971,11.0
video6972,21.015057
video6973,18.014467
video6974,17.017
video6975,25.025
video6976,10.01
video6977,12.0
video6978,14.014
video6979,19.019
video698,12.012
video6980,16.007551
video6981,23.023
video6982,21.021
video6983,11.011
video6984,16.011142
video6985,12.006712
video6986,15.015
video6987,15.015
video6988,12.0
video6989,11.011
video699,11.011
video6990,14.019638
video6991,11.978633
video6992,11.011
video6993,17.017
video6994,11.0
video6995,10.0
video6996,11.978633
video6997,13.013
video6998,13.0
video6999,10.977633
video7,11.02025
video70,12.0
video700,12.012
video7000,15.0
video7001,12.012012
video7002,16.016
video7003,12.0
video7004,17.0
video7005,11.011
video7006,12.0
video7007,12.012
video7008,16.016
video7009,12.0
video701,11.0
video7010,18.0
video7011,13.013
video7012,14.014
video7013,14.0
video7014,12.0
video7015,11.0
video7016,16.016
video7017,10.01
video7018,25.025
video7019,21.021
video702,10.0
video7020,11.011
video7021,12.0
video7022,14.009638
video7023,11.019252
video7024,16.017551
video7025,14.014
video7026,14.014
video7027,10.009005
video7028,23.023
video7029,13.013
video703,18.018
video7030,30.0
video7031,12.0
video7032,22.022
video7033,18.018
video7034,16.020544
video7035,17.018005
video7036,17.020227
video7037,20.0
video7038,24.024
video7039,11.011
video704,15.015
video7040,13.013
video7041,12.012
video7042,13.0
video7043,25.0
video7044,18.009456
video7045,13.013
video7046,28.028
video7047,17.005012
video7048,29.021723
video7049,11.011
video705,11.02127
video7050,17.017
video7051,11.011
video7052,14.014
video7053,12.012
video7054,13.013
video7055,19.01093
video7056,11.02127
video7057,12.0
video7058,12.0
video7059,26.014354
video706,11.0
video7060,14.0
video7061,18.018685
video7062,11.011
video7063,14.0
video7064,19.019
video7065,11.011
video7066,14.014
video7067,12.0
video7068,11.011
video7069,13.002786
video707,11.011
video7070,28.028
video7071,12.012
video7072,11.011
video7073,13.0
video7074,22.022
video7075,13.013
video7076,11.0
video7077,14.0
video7078,13.013
video7079,11.0
video708,11.011
video7080,30.0
video7081,10.01
video7082,16.016
video7083,13.013
video7084,11.011
video7085,16.016
video7086,10.01
video7087,10.014807
video7088,11.011
video7089,13.013
video709,12.015715
video7090,14.014
video7091,16.005556
video7092,12.016712
video7093,16.0
video7094,11.011
video7095,11.0
video7096,17.012018
video7097,14.014
video7098,13.013013
video7099,15.0
video71,12.0
video710,30.0
video7100,10.0
video7101,14.0
video7102,16.009547
video7103,16.016
video7104,11.0
video7105,10.0
video7106,12.012
video7107,10.01
video7108,11.0
video7109,10.0
video711,11.0
video7110,11.003039
video7111,11.0
video7112,18.021678
video7113,17.017
video7114,11.0
video7115,10.0
video7116,22.0
video7117,10.0
video7118,13.0
video7119,13.016168
video712,12.016712
video7120,11.978633
video7121,14.014
video7122,30.0
video7123,13.0
video7124,12.012
video7125,16.0
video7126,21.021021
video7127,14.014
video7128,10.01
video7129,11.0
video713,24.005215
video7130,14.0
video7131,17.020227
video7132,11.011
video7133,10.010667
video7134,16.016
video7135,14.000408
video7136,13.013
video7137,10.0
video7138,22.022
video7139,12.012
video714,11.0
video7140,15.0
video7141,12.012
video7142,13.02118
video7143,16.016
video7144,12.0
video7145,14.015624
video7146,12.0
video7147,15.015
video7148,16.0
video7149,12.012
video715,12.012
video7150,10.014807
video7151,12.0
video7152,15.000091
video7153,11.0
video7154,13.013
video7155,23.023
video7156,11.0
video7157,10.0
video7158,16.016
video7159,11.011
video716,17.0
video7160,16.016
video7161,10.977633
video7162,10.01
video7163,13.0
video7164,11.0
video7165,16.016
video7166,13.013
video7167,16.0
video7168,11.011
video7169,12.00771
video717,14.014
video7170,13.013
video7171,25.025
video7172,12.012
video7173,25.025
video7174,11.019252
video7175,25.025
video7176,13.0
video7177,29.907007
video7178,12.0
video7179,10.0
video718,15.982633
video7180,10.0
video7181,12.0
video7182,15.009093
video7183,11.0
video7184,16.018549
video7185,12.012
video7186,14.0
video7187,16.0
video7188,12.012
video7189,16.0
video719,12.012
video7190,10.016802
video7191,19.019
